year,round,college_code,branch_code,category,gender,closing_rank
2023,2,LRDS,MEC,BC-B,Female,6525
2023,2,LRDS,MEC,BC-C,General,8386
2023,2,LRDS,MEC,BC-C,Female,10011
2023,2,LRDS,MEC,BC-D,General,6028
2023,2,LRDS,MEC,BC-D,Female,6704
2023,2,LRDS,MEC,BC-E,General,8774
2023,2,LRDS,MEC,BC-E,Female,11538
2023,2,LRDS,MEC,SC,General,14720
2023,2,LRDS,MEC,SC,Female,14974
2023,2,LRDS,MEC,ST,General,17510
2023,2,LRDS,MEC,ST,Female,18906
2023,2,LRDS,MEC,EWS,General,3262
2023,2,LRDS,MEC,EWS,Female,4252
2024,1,OUCE,CSE,OC,General,5
2024,1,OUCE,CSE,OC,Female,5
2024,1,OUCE,CSE,BC-A,General,13
2024,1,OUCE,CSE,BC-A,Female,13
2024,1,OUCE,CSE,BC-B,General,9
2024,1,OUCE,CSE,BC-B,Female,12
2024,1,OUCE,CSE,BC-C,General,13
2024,1,OUCE,CSE,BC-C,Female,18
2024,1,OUCE,CSE,BC-D,General,11
2024,1,OUCE,CSE,BC-D,Female,11
2024,1,OUCE,CSE,BC-E,General,18
2024,1,OUCE,CSE,BC-E,Female,22
2024,1,OUCE,CSE,SC,General,25
2024,1,OUCE,CSE,SC,Female,26
2024,1,OUCE,CSE,ST,General,28
2024,1,OUCE,CSE,ST,Female,33
2024,1,OUCE,CSE,EWS,General,5
2024,1,OUCE,CSE,EWS,Female,7
2024,1,OUCE,CSM,OC,General,5
2024,1,OUCE,CSM,OC,Female,8
2024,1,OUCE,CSM,BC-A,General,15
2024,1,OUCE,CSM,BC-A,Female,20
2024,1,OUCE,CSM,BC-B,General,11
2024,1,OUCE,CSM,BC-B,Female,12
2024,1,OUCE,CSM,BC-C,General,16
2024,1,OUCE,CSM,BC-C,Female,22
2024,1,OUCE,CSM,BC-D,General,12
2024,1,OUCE,CSM,BC-D,Female,14
2024,1,OUCE,CSM,BC-E,General,24
2024,1,OUCE,CSM,BC-E,Female,26
2024,1,OUCE,CSM,SC,General,28
2024,1,OUCE,CSM,SC,Female,30
2024,1,OUCE,CSM,ST,General,39
2024,1,OUCE,CSM,ST,Female,41
2024,1,OUCE,CSM,EWS,General,7
2024,1,OUCE,CSM,EWS,Female,9
2024,1,OUCE,IT,OC,General,8
2024,1,OUCE,IT,OC,Female,9
2024,1,OUCE,IT,BC-A,General,17
2024,1,OUCE,IT,BC-A,Female,23
2024,1,OUCE,IT,BC-B,General,14
2024,1,OUCE,IT,BC-B,Female,16
2024,1,OUCE,IT,BC-C,General,21
2024,1,OUCE,IT,BC-C,Female,25
2024,1,OUCE,IT,BC-D,General,14
2024,1,OUCE,IT,BC-D,Female,15
2024,1,OUCE,IT,BC-E,General,29
2024,1,OUCE,IT,BC-E,Female,27
2024,1,OUCE,IT,SC,General,34
2024,1,OUCE,IT,SC,Female,46
2024,1,OUCE,IT,ST,General,40
2024,1,OUCE,IT,ST,Female,49
2024,1,OUCE,IT,EWS,General,8
2024,1,OUCE,IT,EWS,Female,12
2024,1,OUCE,ECE,OC,General,13
2024,1,OUCE,ECE,OC,Female,16
2024,1,OUCE,ECE,BC-A,General,28
2024,1,OUCE,ECE,BC-A,Female,32
2024,1,OUCE,ECE,BC-B,General,24
2024,1,OUCE,ECE,BC-B,Female,25
2024,1,OUCE,ECE,BC-C,General,39
2024,1,OUCE,ECE,BC-C,Female,41
2024,1,OUCE,ECE,BC-D,General,22
2024,1,OUCE,ECE,BC-D,Female,27
2024,1,OUCE,ECE,BC-E,General,40
2024,1,OUCE,ECE,BC-E,Female,51
2024,1,OUCE,ECE,SC,General,65
2024,1,OUCE,ECE,SC,Female,69
2024,1,OUCE,ECE,ST,General,81
2024,1,OUCE,ECE,ST,Female,78
2024,1,OUCE,ECE,EWS,General,18
2024,1,OUCE,ECE,EWS,Female,18
2024,1,OUCE,EEE,OC,General,22
2024,1,OUCE,EEE,OC,Female,29
2024,1,OUCE,EEE,BC-A,General,62
2024,1,OUCE,EEE,BC-A,Female,80
2024,1,OUCE,EEE,BC-B,General,48
2024,1,OUCE,EEE,BC-B,Female,59
2024,1,OUCE,EEE,BC-C,General,81
2024,1,OUCE,EEE,BC-C,Female,77
2024,1,OUCE,EEE,BC-D,General,48
2024,1,OUCE,EEE,BC-D,Female,66
2024,1,OUCE,EEE,BC-E,General,94
2024,1,OUCE,EEE,BC-E,Female,118
2024,1,OUCE,EEE,SC,General,128
2024,1,OUCE,EEE,SC,Female,134
2024,1,OUCE,EEE,ST,General,160
2024,1,OUCE,EEE,ST,Female,166
2024,1,OUCE,EEE,EWS,General,32
2024,1,OUCE,EEE,EWS,Female,38
2024,1,OUCE,CIV,OC,General,38
2024,1,OUCE,CIV,OC,Female,49
2024,1,OUCE,CIV,BC-A,General,87
2024,1,OUCE,CIV,BC-A,Female,106
2024,1,OUCE,CIV,BC-B,General,71
2024,1,OUCE,CIV,BC-B,Female,77
2024,1,OUCE,CIV,BC-C,General,108
2024,1,OUCE,CIV,BC-C,Female,122
2024,1,OUCE,CIV,BC-D,General,80
2024,1,OUCE,CIV,BC-D,Female,102
2024,1,OUCE,CIV,BC-E,General,139
2024,1,OUCE,CIV,BC-E,Female,189
2024,1,OUCE,CIV,SC,General,226
2024,1,OUCE,CIV,SC,Female,273
2024,1,OUCE,CIV,ST,General,230
2024,1,OUCE,CIV,ST,Female,287
2024,1,OUCE,CIV,EWS,General,54
2024,1,OUCE,CIV,EWS,Female,64
2024,1,OUCE,MEC,OC,General,48
2024,1,OUCE,MEC,OC,Female,51
2024,1,OUCE,MEC,BC-A,General,140
2024,1,OUCE,MEC,BC-A,Female,144
2024,1,OUCE,MEC,BC-B,General,91
2024,1,OUCE,MEC,BC-B,Female,98
2024,1,OUCE,MEC,BC-C,General,147
2024,1,OUCE,MEC,BC-C,Female,166
2024,1,OUCE,MEC,BC-D,General,112
2024,1,OUCE,MEC,BC-D,Female,128
2024,1,OUCE,MEC,BC-E,General,175
2024,1,OUCE,MEC,BC-E,Female,209
2024,1,OUCE,MEC,SC,General,264
2024,1,OUCE,MEC,SC,Female,317
2024,1,OUCE,MEC,ST,General,313
2024,1,OUCE,MEC,ST,Female,406
2024,1,OUCE,MEC,EWS,General,69
2024,1,OUCE,MEC,EWS,Female,71
2024,1,JNTH,CSE,OC,General,4
2024,1,JNTH,CSE,OC,Female,6
2024,1,JNTH,CSE,BC-A,General,12
2024,1,JNTH,CSE,BC-A,Female,15
2024,1,JNTH,CSE,BC-B,General,9
2024,1,JNTH,CSE,BC-B,Female,11
2024,1,JNTH,CSE,BC-C,General,13
2024,1,JNTH,CSE,BC-C,Female,17
2024,1,JNTH,CSE,BC-D,General,10
2024,1,JNTH,CSE,BC-D,Female,11
2024,1,JNTH,CSE,BC-E,General,18
2024,1,JNTH,CSE,BC-E,Female,23
2024,1,JNTH,CSE,SC,General,27
2024,1,JNTH,CSE,SC,Female,25
2024,1,JNTH,CSE,ST,General,32
2024,1,JNTH,CSE,ST,Female,37
2024,1,JNTH,CSE,EWS,General,7
2024,1,JNTH,CSE,EWS,Female,7
2024,1,JNTH,CSM,OC,General,6
2024,1,JNTH,CSM,OC,Female,8
2024,1,JNTH,CSM,BC-A,General,15
2024,1,JNTH,CSM,BC-A,Female,16
2024,1,JNTH,CSM,BC-B,General,10
2024,1,JNTH,CSM,BC-B,Female,14
2024,1,JNTH,CSM,BC-C,General,16
2024,1,JNTH,CSM,BC-C,Female,20
2024,1,JNTH,CSM,BC-D,General,13
2024,1,JNTH,CSM,BC-D,Female,15
2024,1,JNTH,CSM,BC-E,General,20
2024,1,JNTH,CSM,BC-E,Female,23
2024,1,JNTH,CSM,SC,General,29
2024,1,JNTH,CSM,SC,Female,40
2024,1,JNTH,CSM,ST,General,38
2024,1,JNTH,CSM,ST,Female,37
2024,1,JNTH,CSM,EWS,General,8
2024,1,JNTH,CSM,EWS,Female,10
2024,1,JNTH,IT,OC,General,7
2024,1,JNTH,IT,OC,Female,8
2024,1,JNTH,IT,BC-A,General,20
2024,1,JNTH,IT,BC-A,Female,25
2024,1,JNTH,IT,BC-B,General,13
2024,1,JNTH,IT,BC-B,Female,15
2024,1,JNTH,IT,BC-C,General,25
2024,1,JNTH,IT,BC-C,Female,29
2024,1,JNTH,IT,BC-D,General,12
2024,1,JNTH,IT,BC-D,Female,15
2024,1,JNTH,IT,BC-E,General,27
2024,1,JNTH,IT,BC-E,Female,31
2024,1,JNTH,IT,SC,General,39
2024,1,JNTH,IT,SC,Female,48
2024,1,JNTH,IT,ST,General,40
2024,1,JNTH,IT,ST,Female,51
2024,1,JNTH,IT,EWS,General,10
2024,1,JNTH,IT,EWS,Female,10
2024,1,JNTH,ECE,OC,General,11
2024,1,JNTH,ECE,OC,Female,17
2024,1,JNTH,ECE,BC-A,General,30
2024,1,JNTH,ECE,BC-A,Female,41
2024,1,JNTH,ECE,BC-B,General,20
2024,1,JNTH,ECE,BC-B,Female,23
2024,1,JNTH,ECE,BC-C,General,33
2024,1,JNTH,ECE,BC-C,Female,48
2024,1,JNTH,ECE,BC-D,General,23
2024,1,JNTH,ECE,BC-D,Female,33
2024,1,JNTH,ECE,BC-E,General,42
2024,1,JNTH,ECE,BC-E,Female,54
2024,1,JNTH,ECE,SC,General,64
2024,1,JNTH,ECE,SC,Female,83
2024,1,JNTH,ECE,ST,General,67
2024,1,JNTH,ECE,ST,Female,84
2024,1,JNTH,ECE,EWS,General,15
2024,1,JNTH,ECE,EWS,Female,18
2024,1,JNTH,EEE,OC,General,23
2024,1,JNTH,EEE,OC,Female,30
2024,1,JNTH,EEE,BC-A,General,62
2024,1,JNTH,EEE,BC-A,Female,78
2024,1,JNTH,EEE,BC-B,General,39
2024,1,JNTH,EEE,BC-B,Female,46
2024,1,JNTH,EEE,BC-C,General,80
2024,1,JNTH,EEE,BC-C,Female,76
2024,1,JNTH,EEE,BC-D,General,51
2024,1,JNTH,EEE,BC-D,Female,68
2024,1,JNTH,EEE,BC-E,General,76
2024,1,JNTH,EEE,BC-E,Female,105
2024,1,JNTH,EEE,SC,General,106
2024,1,JNTH,EEE,SC,Female,154
2024,1,JNTH,EEE,ST,General,171
2024,1,JNTH,EEE,ST,Female,194
2024,1,JNTH,EEE,EWS,General,36
2024,1,JNTH,EEE,EWS,Female,38
2024,1,JNTH,CIV,OC,General,38
2024,1,JNTH,CIV,OC,Female,46
2024,1,JNTH,CIV,BC-A,General,96
2024,1,JNTH,CIV,BC-A,Female,134
2024,1,JNTH,CIV,BC-B,General,82
2024,1,JNTH,CIV,BC-B,Female,94
2024,1,JNTH,CIV,BC-C,General,135
2024,1,JNTH,CIV,BC-C,Female,151
2024,1,JNTH,CIV,BC-D,General,77
2024,1,JNTH,CIV,BC-D,Female,83
2024,1,JNTH,CIV,BC-E,General,133
2024,1,JNTH,CIV,BC-E,Female,159
2024,1,JNTH,CIV,SC,General,176
2024,1,JNTH,CIV,SC,Female,236
2024,1,JNTH,CIV,ST,General,254
2024,1,JNTH,CIV,ST,Female,307
2024,1,JNTH,CIV,EWS,General,58
2024,1,JNTH,CIV,EWS,Female,55
2024,1,JNTH,MEC,OC,General,51
2024,1,JNTH,MEC,OC,Female,66
2024,1,JNTH,MEC,BC-A,General,116
2024,1,JNTH,MEC,BC-A,Female,158
2024,1,JNTH,MEC,BC-B,General,98
2024,1,JNTH,MEC,BC-B,Female,103
2024,1,JNTH,MEC,BC-C,General,155
2024,1,JNTH,MEC,BC-C,Female,188
2024,1,JNTH,MEC,BC-D,General,99
2024,1,JNTH,MEC,BC-D,Female,116
2024,1,JNTH,MEC,BC-E,General,158
2024,1,JNTH,MEC,BC-E,Female,240
2024,1,JNTH,MEC,SC,General,284
2024,1,JNTH,MEC,SC,Female,328
2024,1,JNTH,MEC,ST,General,256
2024,1,JNTH,MEC,ST,Female,344
2024,1,JNTH,MEC,EWS,General,56
2024,1,JNTH,MEC,EWS,Female,85
2024,1,CBIT,CSE,OC,General,5
2024,1,CBIT,CSE,OC,Female,7
2024,1,CBIT,CSE,BC-A,General,15
2024,1,CBIT,CSE,BC-A,Female,17
2024,1,CBIT,CSE,BC-B,General,11
2024,1,CBIT,CSE,BC-B,Female,11
2024,1,CBIT,CSE,BC-C,General,17
2024,1,CBIT,CSE,BC-C,Female,24
2024,1,CBIT,CSE,BC-D,General,13
2024,1,CBIT,CSE,BC-D,Female,16
2024,1,CBIT,CSE,BC-E,General,23
2024,1,CBIT,CSE,BC-E,Female,28
2024,1,CBIT,CSE,SC,General,32
2024,1,CBIT,CSE,SC,Female,33
2024,1,CBIT,CSE,ST,General,32
2024,1,CBIT,CSE,ST,Female,38
2024,1,CBIT,CSE,EWS,General,7
2024,1,CBIT,CSE,EWS,Female,9
2024,1,CBIT,CSM,OC,General,7
2024,1,CBIT,CSM,OC,Female,8
2024,1,CBIT,CSM,BC-A,General,15
2024,1,CBIT,CSM,BC-A,Female,23
2024,1,CBIT,CSM,BC-B,General,12
2024,1,CBIT,CSM,BC-B,Female,16
2024,1,CBIT,CSM,BC-C,General,21
2024,1,CBIT,CSM,BC-C,Female,28
2024,1,CBIT,CSM,BC-D,General,12
2024,1,CBIT,CSM,BC-D,Female,17
2024,1,CBIT,CSM,BC-E,General,22
2024,1,CBIT,CSM,BC-E,Female,31
2024,1,CBIT,CSM,SC,General,33
2024,1,CBIT,CSM,SC,Female,39
2024,1,CBIT,CSM,ST,General,46
2024,1,CBIT,CSM,ST,Female,54
2024,1,CBIT,CSM,EWS,General,8
2024,1,CBIT,CSM,EWS,Female,11
2024,1,CBIT,IT,OC,General,9
2024,1,CBIT,IT,OC,Female,9
2024,1,CBIT,IT,BC-A,General,25
2024,1,CBIT,IT,BC-A,Female,30
2024,1,CBIT,IT,BC-B,General,17
2024,1,CBIT,IT,BC-B,Female,17
2024,1,CBIT,IT,BC-C,General,25
2024,1,CBIT,IT,BC-C,Female,32
2024,1,CBIT,IT,BC-D,General,20
2024,1,CBIT,IT,BC-D,Female,19
2024,1,CBIT,IT,BC-E,General,28
2024,1,CBIT,IT,BC-E,Female,38
2024,1,CBIT,IT,SC,General,48
2024,1,CBIT,IT,SC,Female,47
2024,1,CBIT,IT,ST,General,57
2024,1,CBIT,IT,ST,Female,72
2024,1,CBIT,IT,EWS,General,13
2024,1,CBIT,IT,EWS,Female,15
2024,1,CBIT,ECE,OC,General,15
2024,1,CBIT,ECE,OC,Female,18
2024,1,CBIT,ECE,BC-A,General,36
2024,1,CBIT,ECE,BC-A,Female,47
2024,1,CBIT,ECE,BC-B,General,28
2024,1,CBIT,ECE,BC-B,Female,31
2024,1,CBIT,ECE,BC-C,General,46
2024,1,CBIT,ECE,BC-C,Female,55
2024,1,CBIT,ECE,BC-D,General,33
2024,1,CBIT,ECE,BC-D,Female,39
2024,1,CBIT,ECE,BC-E,General,48
2024,1,CBIT,ECE,BC-E,Female,55
2024,1,CBIT,ECE,SC,General,65
2024,1,CBIT,ECE,SC,Female,78
2024,1,CBIT,ECE,ST,General,96
2024,1,CBIT,ECE,ST,Female,122
2024,1,CBIT,ECE,EWS,General,20
2024,1,CBIT,ECE,EWS,Female,20
2024,1,CBIT,EEE,OC,General,28
2024,1,CBIT,EEE,OC,Female,39
2024,1,CBIT,EEE,BC-A,General,85
2024,1,CBIT,EEE,BC-A,Female,92
2024,1,CBIT,EEE,BC-B,General,45
2024,1,CBIT,EEE,BC-B,Female,56
2024,1,CBIT,EEE,BC-C,General,90
2024,1,CBIT,EEE,BC-C,Female,119
2024,1,CBIT,EEE,BC-D,General,68
2024,1,CBIT,EEE,BC-D,Female,68
2024,1,CBIT,EEE,BC-E,General,100
2024,1,CBIT,EEE,BC-E,Female,132
2024,1,CBIT,EEE,SC,General,163
2024,1,CBIT,EEE,SC,Female,181
2024,1,CBIT,EEE,ST,General,185
2024,1,CBIT,EEE,ST,Female,197
2024,1,CBIT,EEE,EWS,General,37
2024,1,CBIT,EEE,EWS,Female,47
2024,1,CBIT,CIV,OC,General,47
2024,1,CBIT,CIV,OC,Female,51
2024,1,CBIT,CIV,BC-A,General,135
2024,1,CBIT,CIV,BC-A,Female,158
2024,1,CBIT,CIV,BC-B,General,86
2024,1,CBIT,CIV,BC-B,Female,102
2024,1,CBIT,CIV,BC-C,General,148
2024,1,CBIT,CIV,BC-C,Female,154
2024,1,CBIT,CIV,BC-D,General,100
2024,1,CBIT,CIV,BC-D,Female,125
2024,1,CBIT,CIV,BC-E,General,178
2024,1,CBIT,CIV,BC-E,Female,207
2024,1,CBIT,CIV,SC,General,226
2024,1,CBIT,CIV,SC,Female,330
2024,1,CBIT,CIV,ST,General,255
2024,1,CBIT,CIV,ST,Female,397
2024,1,CBIT,CIV,EWS,General,66
2024,1,CBIT,CIV,EWS,Female,74
2024,1,CBIT,MEC,OC,General,65
2024,1,CBIT,MEC,OC,Female,71
2024,1,CBIT,MEC,BC-A,General,159
2024,1,CBIT,MEC,BC-A,Female,173
2024,1,CBIT,MEC,BC-B,General,123
2024,1,CBIT,MEC,BC-B,Female,123
2024,1,CBIT,MEC,BC-C,General,197
2024,1,CBIT,MEC,BC-C,Female,197
2024,1,CBIT,MEC,BC-D,General,128
2024,1,CBIT,MEC,BC-D,Female,157
2024,1,CBIT,MEC,BC-E,General,222
2024,1,CBIT,MEC,BC-E,Female,218
2024,1,CBIT,MEC,SC,General,332
2024,1,CBIT,MEC,SC,Female,325
2024,1,CBIT,MEC,ST,General,358
2024,1,CBIT,MEC,ST,Female,417
2024,1,CBIT,MEC,EWS,General,89
2024,1,CBIT,MEC,EWS,Female,98
2024,1,VASE,CSE,OC,General,8
2024,1,VASE,CSE,OC,Female,10
2024,1,VASE,CSE,BC-A,General,19
2024,1,VASE,CSE,BC-A,Female,21
2024,1,VASE,CSE,BC-B,General,14
2024,1,VASE,CSE,BC-B,Female,18
2024,1,VASE,CSE,BC-C,General,24
2024,1,VASE,CSE,BC-C,Female,26
2024,1,VASE,CSE,BC-D,General,15
2024,1,VASE,CSE,BC-D,Female,16
2024,1,VASE,CSE,BC-E,General,27
2024,1,VASE,CSE,BC-E,Female,28
2024,1,VASE,CSE,SC,General,41
2024,1,VASE,CSE,SC,Female,43
2024,1,VASE,CSE,ST,General,40
2024,1,VASE,CSE,ST,Female,58
2024,1,VASE,CSE,EWS,General,9
2024,1,VASE,CSE,EWS,Female,12
2024,1,VASE,CSM,OC,General,9
2024,1,VASE,CSM,OC,Female,11
2024,1,VASE,CSM,BC-A,General,22
2024,1,VASE,CSM,BC-A,Female,24
2024,1,VASE,CSM,BC-B,General,14
2024,1,VASE,CSM,BC-B,Female,20
2024,1,VASE,CSM,BC-C,General,25
2024,1,VASE,CSM,BC-C,Female,28
2024,1,VASE,CSM,BC-D,General,16
2024,1,VASE,CSM,BC-D,Female,23
2024,1,VASE,CSM,BC-E,General,33
2024,1,VASE,CSM,BC-E,Female,32
2024,1,VASE,CSM,SC,General,48
2024,1,VASE,CSM,SC,Female,55
2024,1,VASE,CSM,ST,General,56
2024,1,VASE,CSM,ST,Female,74
2024,1,VASE,CSM,EWS,General,10
2024,1,VASE,CSM,EWS,Female,15
2024,1,VASE,IT,OC,General,11
2024,1,VASE,IT,OC,Female,14
2024,1,VASE,IT,BC-A,General,31
2024,1,VASE,IT,BC-A,Female,29
2024,1,VASE,IT,BC-B,General,23
2024,1,VASE,IT,BC-B,Female,21
2024,1,VASE,IT,BC-C,General,29
2024,1,VASE,IT,BC-C,Female,46
2024,1,VASE,IT,BC-D,General,23
2024,1,VASE,IT,BC-D,Female,27
2024,1,VASE,IT,BC-E,General,44
2024,1,VASE,IT,BC-E,Female,49
2024,1,VASE,IT,SC,General,54
2024,1,VASE,IT,SC,Female,58
2024,1,VASE,IT,ST,General,62
2024,1,VASE,IT,ST,Female,80
2024,1,VASE,IT,EWS,General,15
2024,1,VASE,IT,EWS,Female,19
2024,1,VASE,ECE,OC,General,19
2024,1,VASE,ECE,OC,Female,21
2024,1,VASE,ECE,BC-A,General,49
2024,1,VASE,ECE,BC-A,Female,61
2024,1,VASE,ECE,BC-B,General,35
2024,1,VASE,ECE,BC-B,Female,43
2024,1,VASE,ECE,BC-C,General,62
2024,1,VASE,ECE,BC-C,Female,70
2024,1,VASE,ECE,BC-D,General,34
2024,1,VASE,ECE,BC-D,Female,47
2024,1,VASE,ECE,BC-E,General,63
2024,1,VASE,ECE,BC-E,Female,69
2024,1,VASE,ECE,SC,General,82
2024,1,VASE,ECE,SC,Female,112
2024,1,VASE,ECE,ST,General,118
2024,1,VASE,ECE,ST,Female,135
2024,1,VASE,ECE,EWS,General,20
2024,1,VASE,ECE,EWS,Female,29
2024,1,VASE,EEE,OC,General,38
2024,1,VASE,EEE,OC,Female,41
2024,1,VASE,EEE,BC-A,General,100
2024,1,VASE,EEE,BC-A,Female,122
2024,1,VASE,EEE,BC-B,General,61
2024,1,VASE,EEE,BC-B,Female,80
2024,1,VASE,EEE,BC-C,General,117
2024,1,VASE,EEE,BC-C,Female,132
2024,1,VASE,EEE,BC-D,General,76
2024,1,VASE,EEE,BC-D,Female,79
2024,1,VASE,EEE,BC-E,General,114
2024,1,VASE,EEE,BC-E,Female,176
2024,1,VASE,EEE,SC,General,204
2024,1,VASE,EEE,SC,Female,203
2024,1,VASE,EEE,ST,General,246
2024,1,VASE,EEE,ST,Female,231
2024,1,VASE,EEE,EWS,General,49
2024,1,VASE,EEE,EWS,Female,59
2024,1,VASE,CIV,OC,General,65
2024,1,VASE,CIV,OC,Female,71
2024,1,VASE,CIV,BC-A,General,150
2024,1,VASE,CIV,BC-A,Female,184
2024,1,VASE,CIV,BC-B,General,114
2024,1,VASE,CIV,BC-B,Female,140
2024,1,VASE,CIV,BC-C,General,159
2024,1,VASE,CIV,BC-C,Female,232
2024,1,VASE,CIV,BC-D,General,136
2024,1,VASE,CIV,BC-D,Female,161
2024,1,VASE,CIV,BC-E,General,189
2024,1,VASE,CIV,BC-E,Female,259
2024,1,VASE,CIV,SC,General,271
2024,1,VASE,CIV,SC,Female,365
2024,1,VASE,CIV,ST,General,392
2024,1,VASE,CIV,ST,Female,383
2024,1,VASE,CIV,EWS,General,69
2024,1,VASE,CIV,EWS,Female,85
2024,1,VASE,MEC,OC,General,67
2024,1,VASE,MEC,OC,Female,91
2024,1,VASE,MEC,BC-A,General,207
2024,1,VASE,MEC,BC-A,Female,193
2024,1,VASE,MEC,BC-B,General,154
2024,1,VASE,MEC,BC-B,Female,162
2024,1,VASE,MEC,BC-C,General,215
2024,1,VASE,MEC,BC-C,Female,273
2024,1,VASE,MEC,BC-D,General,146
2024,1,VASE,MEC,BC-D,Female,204
2024,1,VASE,MEC,BC-E,General,223
2024,1,VASE,MEC,BC-E,Female,296
2024,1,VASE,MEC,SC,General,425
2024,1,VASE,MEC,SC,Female,452
2024,1,VASE,MEC,ST,General,488
2024,1,VASE,MEC,ST,Female,565
2024,1,VASE,MEC,EWS,General,95
2024,1,VASE,MEC,EWS,Female,119
2024,1,VNRV,CSE,OC,General,9
2024,1,VNRV,CSE,OC,Female,10
2024,1,VNRV,CSE,BC-A,General,25
2024,1,VNRV,CSE,BC-A,Female,25
2024,1,VNRV,CSE,BC-B,General,16
2024,1,VNRV,CSE,BC-B,Female,17
2024,1,VNRV,CSE,BC-C,General,23
2024,1,VNRV,CSE,BC-C,Female,35
2024,1,VNRV,CSE,BC-D,General,16
2024,1,VNRV,CSE,BC-D,Female,19
2024,1,VNRV,CSE,BC-E,General,29
2024,1,VNRV,CSE,BC-E,Female,41
2024,1,VNRV,CSE,SC,General,51
2024,1,VNRV,CSE,SC,Female,55
2024,1,VNRV,CSE,ST,General,49
2024,1,VNRV,CSE,ST,Female,62
2024,1,VNRV,CSE,EWS,General,10
2024,1,VNRV,CSE,EWS,Female,14
2024,1,VNRV,CSM,OC,General,9
2024,1,VNRV,CSM,OC,Female,12
2024,1,VNRV,CSM,BC-A,General,26
2024,1,VNRV,CSM,BC-A,Female,36
2024,1,VNRV,CSM,BC-B,General,18
2024,1,VNRV,CSM,BC-B,Female,20
2024,1,VNRV,CSM,BC-C,General,30
2024,1,VNRV,CSM,BC-C,Female,38
2024,1,VNRV,CSM,BC-D,General,22
2024,1,VNRV,CSM,BC-D,Female,26
2024,1,VNRV,CSM,BC-E,General,32
2024,1,VNRV,CSM,BC-E,Female,48
2024,1,VNRV,CSM,SC,General,62
2024,1,VNRV,CSM,SC,Female,68
2024,1,VNRV,CSM,ST,General,58
2024,1,VNRV,CSM,ST,Female,74
2024,1,VNRV,CSM,EWS,General,14
2024,1,VNRV,CSM,EWS,Female,18
2024,1,VNRV,IT,OC,General,13
2024,1,VNRV,IT,OC,Female,15
2024,1,VNRV,IT,BC-A,General,30
2024,1,VNRV,IT,BC-A,Female,46
2024,1,VNRV,IT,BC-B,General,23
2024,1,VNRV,IT,BC-B,Female,25
2024,1,VNRV,IT,BC-C,General,41
2024,1,VNRV,IT,BC-C,Female,42
2024,1,VNRV,IT,BC-D,General,23
2024,1,VNRV,IT,BC-D,Female,28
2024,1,VNRV,IT,BC-E,General,47
2024,1,VNRV,IT,BC-E,Female,49
2024,1,VNRV,IT,SC,General,70
2024,1,VNRV,IT,SC,Female,77
2024,1,VNRV,IT,ST,General,76
2024,1,VNRV,IT,ST,Female,90
2024,1,VNRV,IT,EWS,General,19
2024,1,VNRV,IT,EWS,Female,19
2024,1,VNRV,ECE,OC,General,19
2024,1,VNRV,ECE,OC,Female,26
2024,1,VNRV,ECE,BC-A,General,64
2024,1,VNRV,ECE,BC-A,Female,65
2024,1,VNRV,ECE,BC-B,General,35
2024,1,VNRV,ECE,BC-B,Female,54
2024,1,VNRV,ECE,BC-C,General,60
2024,1,VNRV,ECE,BC-C,Female,86
2024,1,VNRV,ECE,BC-D,General,42
2024,1,VNRV,ECE,BC-D,Female,59
2024,1,VNRV,ECE,BC-E,General,78
2024,1,VNRV,ECE,BC-E,Female,95
2024,1,VNRV,ECE,SC,General,119
2024,1,VNRV,ECE,SC,Female,149
2024,1,VNRV,ECE,ST,General,137
2024,1,VNRV,ECE,ST,Female,167
2024,1,VNRV,ECE,EWS,General,32
2024,1,VNRV,ECE,EWS,Female,31
2024,1,VNRV,EEE,OC,General,51
2024,1,VNRV,EEE,OC,Female,52
2024,1,VNRV,EEE,BC-A,General,107
2024,1,VNRV,EEE,BC-A,Female,144
2024,1,VNRV,EEE,BC-B,General,92
2024,1,VNRV,EEE,BC-B,Female,98
2024,1,VNRV,EEE,BC-C,General,138
2024,1,VNRV,EEE,BC-C,Female,178
2024,1,VNRV,EEE,BC-D,General,89
2024,1,VNRV,EEE,BC-D,Female,95
2024,1,VNRV,EEE,BC-E,General,134
2024,1,VNRV,EEE,BC-E,Female,189
2024,1,VNRV,EEE,SC,General,201
2024,1,VNRV,EEE,SC,Female,239
2024,1,VNRV,EEE,ST,General,260
2024,1,VNRV,EEE,ST,Female,346
2024,1,VNRV,EEE,EWS,General,50
2024,1,VNRV,EEE,EWS,Female,74
2024,1,VNRV,CIV,OC,General,82
2024,1,VNRV,CIV,OC,Female,91
2024,1,VNRV,CIV,BC-A,General,166
2024,1,VNRV,CIV,BC-A,Female,223
2024,1,VNRV,CIV,BC-B,General,137
2024,1,VNRV,CIV,BC-B,Female,140
2024,1,VNRV,CIV,BC-C,General,247
2024,1,VNRV,CIV,BC-C,Female,282
2024,1,VNRV,CIV,BC-D,General,144
2024,1,VNRV,CIV,BC-D,Female,161
2024,1,VNRV,CIV,BC-E,General,246
2024,1,VNRV,CIV,BC-E,Female,342
2024,1,VNRV,CIV,SC,General,401
2024,1,VNRV,CIV,SC,Female,472
2024,1,VNRV,CIV,ST,General,406
2024,1,VNRV,CIV,ST,Female,574
2024,1,VNRV,CIV,EWS,General,106
